Ensembl_ID	Oma-1_042310	Oma-1_IP	Lin-41_IP	baseMean	Oma1_padj	Lin41_padj	biotype	name	external_name	mapq_effect	oma1_042310_fpkm	lysRZ_fpkm	oma1_fpkm	lin41_fpkm	gonad.baseMean	gonadLog2FoldChange	gonadPadj	oocyte_fpkm	sperm_fpkm		
WBGene00019266	-0.750832789	-0.639127067	-1.026096465	10.82889053	1.00E+00	1.00E+00	protein_coding	H35N09.2	H35N09.2	FALSE	1.44	2.56	1.57	1.13	18.806533	-3.950261207	1.71E-15	2.298	0.145		
WBGene00206528	-1.788968805	-1.164742882	-1.026147672	1.016048371	NA	NA	protein_coding	Y53H1A.7	Y53H1A.7	FALSE	0	0.59	0.11	0.15	NA	NA	NA	NA	NA		
WBGene00011508	-0.100286299	0.539451207	-1.026263335	1.846492211	8.15E-01	NA	protein_coding	T05H10.3	T05H10.3	FALSE	0.3	0.34	0.6	0.09	1.428934257	-0.574968935	0.6446403	0.082	0.055		
WBGene00001863	-2.236504854	-1.72401071	-1.026525079	1209.257193	1.00E+00	1.00E+00	protein_coding	him-4	him-4	FALSE	2.28	10.75	3.24	5.27	63.76586847	0.701205218	0.169568066	0.091	0.148		
WBGene00011026	-2.778492531	-1.879901524	-1.026530204	2.528408982	1.00E+00	1.00E+00	protein_coding	R05D7.1	R05D7.1	FALSE	0	1.07	0.16	0.43	967.5548916	8.003336363	3.23E-204	0.435	114.883		
WBGene00044798	-0.544646602	-1.897029673	-1.026788867	13.07590819	1.00E+00	1.00E+00	protein_coding	tbx-43	tbx-43	FALSE	1.27	1.9	0.44	0.87	1.141472795	-0.70648211	0.635681759	0.044	0.026		
WBGene00044360	-2.030240177	-0.55312152	-1.027116923	4.574244158	1.00E+00	1.00E+00	protein_coding	C33C12.11	C33C12.11	FALSE	0.19	1.34	0.84	0.55	0.52761701	1.553709751	0.48095779	0.011	0.052		
WBGene00011564	-2.160816763	-1.706008426	-1.027425785	48.80164092	1.00E+00	1.00E+00	protein_coding	ugt-50	ugt-50	FALSE	0.69	3.25	0.97	1.57	23.10952651	0.730403155	0.476027235	0.252	0.42		
WBGene00195527	-0.030970294	-0.147943669	-1.02751666	1.244301978	1.00E+00	NA	ncRNA		C09D8.3	FALSE	0.47	0.5	0.4	0	NA	NA	NA	NA	NA		
WBGene00016676	-1.59063517	-1.26002672	-1.027601082	310.2660304	1.00E+00	1.00E+00	protein_coding	C45G9.5	C45G9.5	FALSE	11.4	34.52	14.37	16.89	1934.863874	-0.531620112	6.34E-07	55.789	38.61		
WBGene00004238	-0.612920385	-0.786601907	-1.028102215	87.64809385	1.00E+00	1.00E+00	protein_coding	ptr-24	ptr-24	FALSE	2.49	3.83	2.21	1.86	65.04644972	0.474524817	0.664923445	0.552	0.77		
WBGene00016435	-2.112562033	-1.336063981	-1.028167813	254.7633927	1.00E+00	1.00E+00	protein_coding	C35B1.5	C35B1.5	FALSE	12.01	52.53	20.65	25.6	445.4777447	0.890050938	0.000598992	16.854	31.229		
WBGene00018900	-1.564017994	-1.203470718	-1.028603759	3848.771391	1.00E+00	1.00E+00	protein_coding	rod-1	rod-1	FALSE	28.78	85.37	37.02	41.8	17446.79938	0.511618179	0.011167996	67.429	96.156		
WBGene00017909	-2.440810745	-0.989590838	-1.02865638	2.7273663	1.00E+00	1.00E+00	protein_coding	F28H1.4	F28H1.4	FALSE	0	0.43	0.17	0.16	69.49243397	0.859289827	0.000791819	1.52	2.767		
WBGene00077662	-0.852782051	0.123001488	-1.029111971	4.155301243	9.86E-01	1.00E+00	pseudogene		T26H2.12	FALSE	0.19	0.41	0.46	0.16	NA	NA	NA	NA	NA		
WBGene00002018	1.235728347	2.53599567	-1.02924039	23.59214854	8.76E-05	1.00E+00	protein_coding	hsp-16.41	hsp-16.41	FALSE	3.39	1.64	10.61	0.72	1547.225764	-1.678598368	0.035278832	120.239	37.058		
WBGene00001037	-1.77223439	-1.499758595	-1.029473271	1440.44738	1.00E+00	1.00E+00	protein_coding	dnj-19	dnj-19	FALSE	34.53	118.24	41.71	57.85	18249.95075	0.250681729	0.005647014	323.959	385.443		
WBGene00006535	-1.696292653	-1.140912368	-1.02978422	47.93183697	1.00E+00	1.00E+00	protein_coding	tba-9	tba-9	FALSE	1.24	4.28	1.9	2.05	9.726189609	1.653804127	0.0060244	0.104	0.318		
WBGene00077666	-0.900169832	0.062223006	-1.030170694	4.337653231	1.00E+00	1.00E+00	pseudogene		M162.13	FALSE	0	0.51	0.51	0	NA	NA	NA	NA	NA		
WBGene00194681	1.172915177	1.910063132	-1.030624006	25.72432266	4.69E-04	1.00E+00	ncRNA		F40D4.16	FALSE	7.98	3.42	13.59	1.56	1.485743648	1.555597171	0.188119992	0.063	0.17		
WBGene00194687	0.716983187	0.396852	-1.030640827	2.740844368	8.66E-01	1.00E+00	protein_coding	F57C12.6	F57C12.6	FALSE	0.31	0.16	0.24	0.04	5.3876383	2.088493929	0.012905343	0.05	0.21		
WBGene00021027	-0.752586753	-0.307326543	-1.030758671	4.172874357	1.00E+00	1.00E+00	protein_coding	W04C9.5	W04C9.5	FALSE	0.25	0.48	0.37	0.19	22.01561613	1.471574521	5.09E-06	0.306	0.857		
WBGene00020326	-3.162075944	-2.299473759	-1.031141057	3.556430918	1.00E+00	1.00E+00	protein_coding	math-38	math-38	FALSE	0	0.52	0.06	0.22	2.070219861	1.284854077	0.493444257	0.024	0.061		
WBGene00017641	-0.777950928	-0.630597738	-1.031465447	2160.081438	1.00E+00	1.00E+00	protein_coding	csr-1	csr-1	FALSE	42.91	73.78	47.63	36.05	29058.35894	0.463254395	0.003500253	204.587	282.093		
WBGene00009993	-1.048644781	-0.835582976	-1.03156402	716.351231	1.00E+00	1.00E+00	protein_coding	F53F4.11	F53F4.11	FALSE	25.63	53.14	29.74	25.97	8811.85007	0.304306416	5.29E-05	127.945	157.964		
WBGene00003123	-0.381768286	-0.946663684	-1.031826745	403.5215996	1.00E+00	1.00E+00	protein_coding	mag-1	mag-1	FALSE	44.93	58.73	30.39	28.64	5256.933226	0.080983359	0.680013176	178.329	188.629		
WBGene00016314	-1.681744449	-1.413787495	-1.032159913	24.24876083	1.00E+00	1.00E+00	protein_coding	C32D5.6	C32D5.6	FALSE	0.46	1.6	0.57	0.75	21.38643293	0.944942836	0.268831019	0.237	0.457		
WBGene00001624	-1.357260565	-0.586583301	-1.032866598	5.271950473	1.00E+00	1.00E+00	protein_coding	glt-6	glt-6	FALSE	0.16	0.48	0.3	0.21	7.015917999	2.006135146	0.003792431	0.047	0.187		
WBGene00015232	-1.836664561	-1.187592623	-1.033373284	806.9293453	1.00E+00	1.00E+00	protein_coding	B0511.6	B0511.6	FALSE	16.59	59.4	26.04	28.98	9373.308901	0.168573704	0.242658585	145.332	163.34		
WBGene00001794	0.824137485	1.311511582	-1.033620754	1531.390797	1.09E-26	1.00E+00	protein_coding	gta-1	gta-1	FALSE	114.62	64.74	161	31.56	648.4631558	0.70094619	0.204237212	8.665	14.115		
WBGene00006512	-0.916399214	-0.789478831	-1.03380743	864.3777979	1.00E+00	1.00E+00	protein_coding	abcf-1	abcf-1	FALSE	23.83	45.2	26.12	22.04	8585.118082	0.238395302	0.088430668	115.333	136.063		
WBGene00004103	0.079841047	0.131487263	-1.033877998	6.477914748	9.74E-01	1.00E+00	protein_coding	pqn-11	pqn-11	FALSE	0.54	0.53	0.59	0.21	40.44405911	1.421184162	0.010509448	0.532	1.429		
WBGene00012308	-0.030970294	-0.57288229	-1.034134245	1.140955077	1.00E+00	NA	protein_coding	oac-53	oac-53	FALSE	0.04	0.05	0.02	0	1.02368379	2.591968572	0.148636972	0.003	0.026		
WBGene00008594	0.968419145	0.886133719	-1.034379744	22.89716306	1.59E-01	1.00E+00	protein_coding	clec-57	clec-57	FALSE	2.68	1.34	2.54	0.62	17.5681548	2.422909224	0.000933028	0.479	0.674		
WBGene00006466	-0.993645546	-0.983350274	-1.034862118	246.5027232	1.00E+00	1.00E+00	protein_coding	tag-115	tag-115	FALSE	14.12	28.24	14.23	13.75	1703.259165	-0.369893164	7.77E-05	55.758	43.166		
WBGene00020509	1.333810491	2.32160353	-1.034941396	237.3640324	1.47E-28	1.00E+00	protein_coding	hex-1	hex-1	FALSE	15.2	6.05	30.47	2.92	855.3996151	1.509033003	7.79E-43	7.437	21.159		
WBGene00001843	-3.454974237	-2.51999177	-1.03495126	215.73459	1.00E+00	1.00E+00	protein_coding	hgo-1	hgo-1	FALSE	2.01	22.65	3.89	11.02	100.551104	1.334342992	0.023302052	1.125	2.848		
WBGene00001779	-0.732367239	-1.198899538	-1.034998676	1.131534593	NA	NA	protein_coding	gst-31	gst-31	FALSE	0.15	0.33	0.06	0.09	0.775244059	-2.678039319	0.257959231	0.071	0		
WBGene00010019	-2.258234981	-1.233385561	-1.035238045	1.778961423	1.00E+00	NA	protein_coding	F54B8.4	F54B8.4	FALSE	0	0.84	0.22	0.28	8.521181032	1.478086341	0.014231398	0.339	0.938		
WBGene00012548	-1.957550577	-0.900225947	-1.035476778	20.93490087	1.00E+00	1.00E+00	protein_coding	Y37D8A.6	Y37D8A.6	FALSE	1.05	4.61	2.4	2.17	55.3556217	0.489126222	0.045104199	2.543	3.542		
WBGene00002162	-1.335279119	-1.296254308	-1.03556832	783.2756974	1.00E+00	1.00E+00	protein_coding	isp-1	isp-1	FALSE	38.81	98.05	39.83	47.73	11384.43684	0.754317185	1.04E-11	207.729	350.449		
WBGene00022717	-1.487320626	-0.965327136	-1.036013257	991.7842252	1.00E+00	1.00E+00	protein_coding	hipr-1	hipr-1	FALSE	13.68	38.44	19.66	18.71	3699.738864	-1.77260352	2.13E-52	53.918	15.78		
WBGene00016677	-2.243296895	-1.299225969	-1.036415422	34.89891322	1.00E+00	1.00E+00	protein_coding	C45G9.6	C45G9.6	FALSE	0.49	2.54	0.99	1.21	14.46218052	0.287872018	0.883533221	0.183	0.225		
WBGene00022083	-1.676894809	-1.135907054	-1.036430873	24.71673523	1.00E+00	1.00E+00	protein_coding	Y69A2AR.12	Y69A2AR.12	FALSE	0.36	1.3	0.57	0.61	5.856898796	2.213449711	0.015720358	0.034	0.155		
WBGene00017771	-0.501527279	-0.254667673	-1.03644797	27.15588421	1.00E+00	1.00E+00	protein_coding	F25B4.8	F25B4.8	FALSE	2.66	3.83	3.19	1.79	27.20107998	1.377096906	0.025964758	0.634	1.642		
WBGene00015333	-0.038651153	0.388638579	-1.037097792	16.54663779	6.94E-01	1.00E+00	protein_coding	slc-17.3	slc-17.3	FALSE	0.78	0.84	1.12	0.39	11.68718168	0.062782674	0.942966791	0.187	0.194		
WBGene00008042	-0.695380959	0.304320067	-1.038114656	38.70195549	6.19E-01	1.00E+00	protein_coding	C40H1.7	C40H1.7	FALSE	2.05	3.38	4.2	1.6	39.42017377	1.712670702	0.019131388	0.456	1.503		
WBGene00018280	-1.151520037	-0.478773118	-1.03830165	8.989152341	1.00E+00	1.00E+00	protein_coding	F41C6.7	F41C6.7	FALSE	0.32	0.83	0.57	0.36	8.883674666	-0.471005526	0.630331945	0.262	0.186		
WBGene00020810	-2.120288317	0.257704453	-1.038352793	4.16089558	9.23E-01	1.00E+00	protein_coding	T25G12.2	T25G12.2	FALSE	0	0.38	0.48	0.13	0.813808295	0.26354113	0.914981767	0.028	0.034		
WBGene00044331	-1.23540305	-0.485523808	-1.039206787	4.357828916	1.00E+00	1.00E+00	protein_coding	clec-25	clec-25	FALSE	0.18	0.54	0.35	0.21	0.604020505	-0.370273245	0.882650602	0.019	0.014		
WBGene00011853	-0.113166092	-0.438005991	-1.039382373	2.195486452	1.00E+00	NA	protein_coding	clec-40	clec-40	FALSE	0.24	0.28	0.18	0.09	1.198537583	-0.603665823	0.702502639	0.038	0.024		
WBGene00016405	-2.284352091	-1.964839996	-1.039765163	5387.275582	1.00E+00	1.00E+00	protein_coding	hecd-1	hecd-1	FALSE	17.77	86.62	22.15	42.1	23441.31318	0.345441587	0.199672119	70.532	89.64		
WBGene00013324	-1.116401207	-0.814631832	-1.040122089	116.6026165	1.00E+00	1.00E+00	protein_coding	mrps-7	mrps-7	FALSE	7.82	17.08	9.64	8.22	1478.510231	0.151945716	0.403185159	52.993	58.88		
WBGene00017048	-2.011828385	-1.559759176	-1.04015112	4.618329386	1.00E+00	1.00E+00	protein_coding	D2021.4	D2021.4	FALSE	0.06	0.39	0.1	0.16	4.598294722	1.642834399	0.078847656	0.04	0.123		
WBGene00045473	-1.796318781	-1.461458825	-1.040223315	6.811946929	1.00E+00	1.00E+00	protein_coding	F30A10.14	F30A10.14	FALSE	0.65	2.77	0.87	1.23	1.727481517	-0.390435987	0.818675194	0.136	0.1		
WBGene00018160	-1.860365136	-1.713844904	-1.040339705	481.3438922	1.00E+00	1.00E+00	protein_coding	odr-8	odr-8	FALSE	9.65	35.2	10.69	17.06	4441.693525	-0.218108755	0.018761274	71.447	61.432		
WBGene00013497	-2.079837215	-1.443565662	-1.040782072	9.833743528	1.00E+00	1.00E+00	protein_coding	hex-5	hex-5	FALSE	0.16	0.88	0.29	0.4	37.10752385	1.630439716	7.00E-05	0.308	0.961		
WBGene00016118	-1.203992806	-1.0524759	-1.041664834	585.3363174	1.00E+00	1.00E+00	protein_coding	C25H3.9	C25H3.9	FALSE	38.31	88.44	42.54	42.82	6987.726878	0.46090348	0.000127167	209.677	288.624		
WBGene00020812	-1.330894507	-1.292300533	-1.04166967	191.9081322	1.00E+00	1.00E+00	protein_coding	acdh-7	acdh-7	FALSE	7.67	19.66	7.97	9.51	1098.935046	-2.132273596	3.40E-23	39.604	9.025		
WBGene00004114	-0.521414931	-0.744034284	-1.042096697	14.77252169	1.00E+00	1.00E+00	protein_coding	pqn-25	pqn-25	FALSE	0.59	0.95	0.54	0.43	9.846478164	2.376604119	0.02575948	0.045	0.235		
WBGene00003680	-1.62830979	-2.07157219	-1.042113994	15.3420139	1.00E+00	1.00E+00	protein_coding	nhr-90	nhr-90	FALSE	0.37	1.3	0.26	0.6	14.69762837	-1.069945887	0.066001036	0.461	0.218		
WBGene00007309	-1.0662659	-1.139490754	-1.042298241	22.66538735	1.00E+00	1.00E+00	protein_coding	C04G2.10	C04G2.10	FALSE	1.23	2.68	1.17	1.25	290.966626	0.495313572	0.012316612	6.218	8.791		
WBGene00013698	-1.596890915	-0.75996807	-1.042323203	23.46957837	1.00E+00	1.00E+00	protein_coding	Y106G6D.1	Y106G6D.1	FALSE	0.87	2.85	1.65	1.34	11.52147999	-2.394673995	2.84E-05	0.484	0.09		
WBGene00044049	-1.133083669	-2.035516117	-1.042432622	37.32499439	1.00E+00	1.00E+00	protein_coding	sfxn-5	sfxn-5	FALSE	1.5	3.38	0.77	1.6	47.62435775	0.936349626	0.03745594	0.859	1.636		
WBGene00017957	-1.731486053	-0.700585766	-1.042657012	18.57432475	1.00E+00	1.00E+00	protein_coding	F31F4.1	F31F4.1	FALSE	0.53	1.95	1.16	0.9	6.307092145	1.221546943	0.278909596	0.105	0.246		
WBGene00022104	-2.569193143	-0.816064187	-1.04284382	19.03041908	1.00E+00	1.00E+00	protein_coding	Y71D11A.3	Y71D11A.3	FALSE	0.28	2.05	1.13	0.95	9.524983607	2.506303639	1.37E-06	0.061	0.362		
WBGene00004058	-2.95943452	-1.990893722	-1.043050124	59.91657209	1.00E+00	1.00E+00	protein_coding	pmp-1	pmp-1	FALSE	0.54	4.51	1.1	2.16	85.43664474	1.004116046	0.263203907	0.805	1.627		
WBGene00017065	-1.82918899	-2.668797796	-1.043956158	76.06387996	1.00E+00	1.00E+00	protein_coding	D2092.4	D2092.4	FALSE	1.97	7.19	1.08	3.44	139.2454531	2.103693899	5.89E-10	1.086	4.665		
WBGene00007558	2.119665038	1.283284189	-1.044039497	12.38694587	1.29E-01	1.00E+00	protein_coding	C14A4.7	C14A4.7	FALSE	4.42	0.95	2.5	0.39	10.38506778	0.217407266	0.858404502	0.419	0.484		
WBGene00023485	0.786942394	0.775117662	-1.044184118	29.60886992	1.74E-01	1.00E+00	protein_coding	ttr-49	ttr-49	FALSE	6.57	3.8	6.65	1.77	11.45410177	0.365177724	0.736605429	0.451	0.578		
WBGene00000759	-1.783301452	-1.151997262	-1.044209208	1.004901985	NA	NA	protein_coding	col-186	col-186	FALSE	0	0.19	0.04	0.04	11.64219162	2.235260206	5.27E-06	0.107	0.499		
WBGene00013756	-1.36309945	-0.993260246	-1.044301503	56.59357738	1.00E+00	1.00E+00	protein_coding	ftr-1	ftr-1	FALSE	2.81	7.37	3.66	3.52	1189.646567	0.198059766	0.309541009	31.562	36.208		
WBGene00007607	1.009041316	1.153220087	-1.044444726	1.672073177	5.13E-01	NA	protein_coding	C15C8.5	C15C8.5	FALSE	0.28	0.09	0.33	0	0.479120689	1.280772093	0.623749318	0.007	0.021		
WBGene00012680	-1.803671121	-0.655552206	-1.04452122	27.90531074	1.00E+00	1.00E+00	pseudogene		Y39B6A.21	FALSE	0.8	3.06	1.91	1.43	14.80378327	2.548244127	0.004004585	0.109	0.634		
WBGene00000502	-1.121292486	-0.955462992	-1.044736757	267.5554621	1.00E+00	1.00E+00	protein_coding	chp-1	chp-1	FALSE	12.78	28.11	14.46	13.57	5062.91699	0.661755233	1.63E-12	97.341	154.002		
WBGene00022370	0.140212946	0.142931953	-1.04502764	24.12202169	9.33E-01	1.00E+00	pseudogene		Y92H12BR.4	FALSE	1.65	1.56	1.74	0.7	9.992629305	0.401140172	0.448414528	0.212	0.281		
WBGene00010896	-0.508632431	-0.964174753	-1.045065194	1130.905134	1.00E+00	1.00E+00	protein_coding	M28.5	M28.5	FALSE	148.17	211.58	108.27	102.3	19153.79527	0.086708962	0.506235815	739.58	785.373		
WBGene00006825	-2.750250259	-1.930689721	-1.04535051	56.43457228	1.00E+00	1.00E+00	protein_coding	unc-96	unc-96	FALSE	0.55	4.08	1.03	1.95	159.8327808	1.299941598	3.19E-16	1.784	4.389		
WBGene00007808	-1.931235245	-2.178084904	-1.045970423	19.33713634	1.00E+00	1.00E+00	protein_coding	best-7	best-7	FALSE	0.36	1.5	0.3	0.7	23.69725394	1.726215742	0.23548796	0.171	0.588		
WBGene00010660	-1.430273508	-2.483389226	-1.046527559	75.48490933	1.00E+00	1.00E+00	protein_coding	K08D8.6	K08D8.6	FALSE	2.09	6.44	1.07	3.04	62.81728327	1.770211915	0.075041549	1.839	1.691		
WBGene00012130	-0.977801895	-1.463110625	-1.04661046	41.85975312	1.00E+00	1.00E+00	protein_coding	slc-17.4	slc-17.4	FALSE	1.43	2.9	1.02	1.37	54.50249181	0.792856189	0.055538708	0.603	1.037		
WBGene00015434	-2.044030708	-0.910852637	-1.046914563	43.06909492	1.00E+00	1.00E+00	protein_coding	C04E12.4	C04E12.4	FALSE	0.65	2.86	1.49	1.35	20.74770224	1.323395531	0.040075642	0.187	0.466		
WBGene00008692	-1.514400027	-0.629469611	-1.047017012	65.35776634	1.00E+00	1.00E+00	protein_coding	scav-4	scav-4	FALSE	1.44	4.22	2.71	2.02	25.92012882	1.528664953	0.176263323	0.212	0.624		
WBGene00001395	-2.676016407	-2.839702982	-1.047373936	274.7640575	1.00E+00	1.00E+00	protein_coding	fat-3	fat-3	FALSE	4.09	27.02	3.7	12.98	437.975368	0.684761549	0.113372687	6.652	10.701		
WBGene00004131	-2.575664781	-1.909895838	-1.047488294	328.6134606	1.00E+00	1.00E+00	protein_coding	pqn-44	pqn-44	FALSE	2.88	17.37	4.59	8.37	1122.943658	0.976640662	0.002422832	10.061	19.834		
WBGene00010348	0.356706364	2.039036948	-1.047856386	35.28448992	1.25E-05	1.00E+00	protein_coding	H01G02.1	H01G02.1	FALSE	3.94	3.05	13.05	1.41	2.596398613	0.199583243	0.883548105	0.113	0.125		
WBGene00007546	-1.201400374	-0.912455547	-1.04810298	13.44089922	1.00E+00	1.00E+00	protein_coding	nhr-153	nhr-153	FALSE	0.42	1.04	0.53	0.47	8.125125146	0.77212097	0.157564078	0.131	0.224		
WBGene00012755	-2.054103815	-1.203393052	-1.048294672	11.16176499	1.00E+00	1.00E+00	protein_coding	Y41C4A.8	Y41C4A.8	FALSE	0.49	2.4	0.97	1.09	36.80775532	-0.522687199	0.18312902	1.666	1.155		
WBGene00014136	-0.451289558	-1.372252033	-1.049087125	21.05292808	1.00E+00	1.00E+00	protein_coding	ZK896.5	ZK896.5	FALSE	1.19	1.95	0.69	0.89	20.25893828	0.258492017	0.830348902	0.363	0.434		
WBGene00011844	-4.031467603	-2.755163775	-1.049264758	12.40418203	1.00E+00	1.00E+00	protein_coding	T19C9.8	T19C9.8	FALSE	0	1.58	0.15	0.69	2.131351193	3.180121984	0.106665753	0.124	0.103		
WBGene00006718	-1.199963661	-1.89759669	-1.049298364	8.333690608	1.00E+00	1.00E+00	protein_coding	ubc-23	ubc-23	FALSE	0.32	0.83	0.17	0.37	7.081435407	1.429951944	0.02199286	0.095	0.257		
WBGene00009634	-2.921674373	-3.128521816	-1.049988401	6.405998484	1.00E+00	1.00E+00	protein_coding	nspc-9	nspc-9	FALSE	0.27	3.69	0.23	1.63	18.09848852	0.520495795	0.65366414	1.239	1.785		
WBGene00013633	-3.820506738	-1.608234656	-1.050166202	33.35790335	1.00E+00	1.00E+00	protein_coding	Y105C5A.8	Y105C5A.8	FALSE	0.33	5.97	1.89	2.83	32.00988804	0.878530081	0.166224734	0.776	1.424		
WBGene00003923	-1.357017592	-1.378281219	-1.050259608	441.934636	1.00E+00	1.00E+00	protein_coding	pas-2	pas-2	FALSE	30.91	79.93	30.63	38.48	11093.31111	0.126109948	0.509039014	354.452	386.847		
WBGene00013091	-1.327695771	-1.820378948	-1.050520535	8.193712588	1.00E+00	1.00E+00	protein_coding	Y51B9A.9	Y51B9A.9	FALSE	0.31	0.89	0.21	0.39	4.945261869	1.778616287	0.026602727	0.053	0.185		
WBGene00044672	-1.091855733	-1.732139773	-1.050760411	9.863380083	1.00E+00	1.00E+00	protein_coding	fbxa-4	fbxa-4	FALSE	0.62	1.43	0.37	0.64	14.05108831	-0.397450492	0.406245721	0.52	0.389		
WBGene00220216	-1.187403137	0.037085702	-1.051135133	1.037534279	NA	NA	ncRNA		Y94H6A.15	FALSE	0	1.88	2.02	0	19.19330573	0.058775976	0.860331161	9.229	9.484		
WBGene00007549	-1.646238102	-1.342087473	-1.052158173	32.91677444	1.00E+00	1.00E+00	protein_coding	spin-1	spin-1	FALSE	0.71	2.43	0.92	1.14	1339.247025	6.326773462	1.93E-137	0.528	42.111		
WBGene00007824	0.122800417	0.205354891	-1.05256885	678.3269092	2.17E-01	1.00E+00	protein_coding	C30H6.7	C30H6.7	FALSE	67.8	62.27	71.84	29.92	4904.188029	0.044942111	0.715255297	130.517	134.636		
WBGene00004881	-0.724393247	-0.429343945	-1.052759986	854.0058874	1.00E+00	1.00E+00	protein_coding	smg-3	smg-3	FALSE	16.12	26.74	19.85	12.87	4767.112165	0.123404135	0.382375632	36.556	39.823		
WBGene00011010	-1.474988589	-1.470577405	-1.053174404	243.7294901	1.00E+00	1.00E+00	protein_coding	R04D3.2	R04D3.2	FALSE	7.96	22.54	8.06	10.78	811.8246564	-6.910154841	1.09E-255	34.773	0.29		
WBGene00000729	-2.463323709	-1.617838494	-1.053578832	3.115752234	1.00E+00	1.00E+00	protein_coding	col-156	col-156	FALSE	0	0.46	0.09	0.17	1.415593621	-0.633556299	0.687381131	0.638	0.242		
WBGene00017102	-2.484553103	-0.443109971	-1.053935388	3.74671926	1.00E+00	1.00E+00	protein_coding	E02H9.4	E02H9.4	FALSE	0	0.78	0.53	0.3	24.99735664	3.235970126	3.89E-06	0.322	2.464		
WBGene00011692	-1.194021436	-1.461884432	-1.054169278	11.53573241	1.00E+00	1.00E+00	protein_coding	T10G3.1	T10G3.1	FALSE	0.53	1.31	0.43	0.59	3.773492647	0.24562423	0.777575087	0.08	0.098		
WBGene00020788	-1.843832926	-1.424787531	-1.054419644	150.751005	1.00E+00	1.00E+00	protein_coding	nep-22	nep-22	FALSE	2.45	8.91	3.29	4.26	92.35371781	1.057224415	0.382721889	0.681	1.44		
WBGene00011286	-1.867495982	-3.379046156	-1.054852125	6.150206091	1.00E+00	1.00E+00	protein_coding	ttr-29	ttr-29	FALSE	0.18	1.22	0	0.52	1.315542026	-0.553758903	0.6421951	0.296	0.06		
WBGene00014108	-0.509745651	-0.399312483	-1.054870126	36.50077566	1.00E+00	1.00E+00	protein_coding	ZK856.7	ZK856.7	FALSE	4.33	6.41	4.81	3	61.85215262	0.900094391	8.50E-05	1.835	3.436		
WBGene00001775	-1.119121188	-0.823649107	-1.055517066	221.6410297	1.00E+00	1.00E+00	protein_coding	gst-27	gst-27	FALSE	17.58	38.33	21.59	18.35	178.9214907	2.094773269	7.42E-09	3.928	11.623		
WBGene00010703	-1.400983468	-1.088761343	-1.055895929	90.94319633	1.00E+00	1.00E+00	protein_coding	K09A9.6	K09A9.6	FALSE	1.31	3.69	1.71	1.75	19.97721998	1.790859776	2.74E-05	0.084	0.291		
WBGene00017193	-1.434531205	-1.000945785	-1.05629363	3.513574989	1.00E+00	1.00E+00	protein_coding	F07C3.2	F07C3.2	FALSE	0.17	0.77	0.31	0.28	6.511430014	1.299950775	0.010841041	0.206	0.503		
WBGene00016623	-0.858903327	-0.776991819	-1.056364504	128.3971524	1.00E+00	1.00E+00	protein_coding	psmd-9	psmd-9	FALSE	12.73	23.24	13.5	11.1	1459.654733	-0.166907944	0.510882465	65.782	58.588		
WBGene00043994	0.451524499	-0.554349283	-1.056636889	6.087844526	1.00E+00	1.00E+00	protein_coding	C07A9.12	C07A9.12	FALSE	0.78	0.56	0.35	0.21	3.593273616	-0.480161621	0.694902742	0.13	0.092		
WBGene00019039	-2.853305211	-1.272604107	-1.057074851	2.98080889	1.00E+00	1.00E+00	protein_coding	fbxb-18	fbxb-18	FALSE	0	0.6	0.19	0.23	NA	NA	NA	NA	NA		
WBGene00044260	2.048445706	1.26408751	-1.05718784	24.08008062	6.63E-02	1.00E+00	protein_coding	Y87G2A.19	Y87G2A.19	FALSE	8.91	2.22	5.59	0.99	4.832989319	0.627453514	0.641776542	0.184	0.283		
WBGene00050899	-0.898534429	0.115550936	-1.059179877	1.484018244	1.00E+00	NA	protein_coding	T10C6.15	T10C6.15	FALSE	0	0.11	0.13	0	1.701177255	3.41364831	0.00330667	0.007	0.095		
WBGene00013935	-0.033521472	0.304534034	-1.059462409	1.029063588	NA	NA	protein_coding	ZK218.1	ZK218.1	FALSE	0.13	0.15	0.22	0	0.687508155	2.783488918	0.220700078	0	0.055		
WBGene00197390	-0.033521472	-0.212293598	-1.059784463	1.059118937	NA	NA	ncRNA		T21F2.2	FALSE	0.71	0.83	0.63	0	NA	NA	NA	NA	NA		
WBGene00000939	-2.007830783	-1.383254665	-1.060567202	1749.8122	1.00E+00	1.00E+00	protein_coding	dcr-1	dcr-1	FALSE	9.55	38.51	14.74	18.44	8079.925605	0.3292405	0.191417594	35.927	45.149		
WBGene00017262	-2.186317947	-1.622935814	-1.0605966	101.7905167	1.00E+00	1.00E+00	protein_coding	F08F3.4	F08F3.4	FALSE	2.83	13.26	4.24	6.3	85.51371135	0.862890505	0.070355654	1.462	2.656		
WBGene00022308	-0.732367239	-0.81156206	-1.060794899	1.441865697	1.00E+00	NA	protein_coding	Y77E11A.3	Y77E11A.3	FALSE	0.24	0.55	0.22	0.14	2.127578333	1.167011597	0.297634235	0.103	0.221		
WBGene00020854	-1.297870891	-1.078781843	-1.060960182	56.70811545	1.00E+00	1.00E+00	protein_coding	T27C4.1	T27C4.1	FALSE	2.27	5.9	2.73	2.77	25.95966077	0.777699434	0.060732399	0.489	0.835		
